Precursor Mz,Average Measured Retention Time
955.449962,52.66
643.389927,52.66
869.915755,52.66
467.261259,52.66
885.407862,52.66
449.77146,52.66
493.797674,52.66
407.773471,52.66
705.356616,52.66
966.476511,52.66
608.32373,52.66
468.260205,52.66
818.340837,52.66
969.549616,52.66
903.125537,52.66
817.946661,52.66
866.406035,52.66
809.38419,52.66
971.515636,52.66
421.776545,52.66
421.776545,52.66
434.946723,52.66
513.247294,52.66
422.251924,52.66
986.477665,52.66
571.813856,52.66
833.385017,52.67
990.028191,52.67
719.346445,52.67
673.387916,52.67
673.339715,52.67
635.672099,52.67
647.343509,52.67
646.824429,52.67
877.077018,52.67
582.804019,52.67
692.401358,52.67
690.859523,52.67
842.472209,52.67
532.634985,52.67
794.40598,52.67
685.020227,52.67
847.477794,52.67
739.877913,52.67
739.362764,52.67
590.785729,52.67
557.945665,52.67
453.728737,52.67
541.281857,52.67
633.002396,52.67
456.761092,52.67
825.902116,52.67
825.39798,52.67
632.872236,52.67
618.98921,52.68
785.938639,52.68
561.290548,52.68
755.329938,52.68
908.955411,52.68
507.931801,52.68
704.383165,52.68
616.332747,52.68
557.789326,52.68
615.300002,52.68
912.926951,52.68
497.805834,52.68
516.292225,52.68
769.404406,52.68
723.99346,52.68
862.08686,52.68
757.022862,52.68
822.354729,52.68
489.766374,52.68
1001.526201,52.69
495.276052,52.69
530.268227,52.69
944.483282,52.69
729.029228,52.69
441.792195,52.69
402.739962,52.69
445.901619,52.69
846.081992,52.69
500.290351,52.69
412.547354,52.69
461.744388,52.69
678.341077,52.69
564.352094,52.7
669.356616,52.7
668.651646,52.7
616.845884,52.7
863.752868,52.7
524.608553,52.7
529.316231,52.7
622.334432,52.7
510.275717,52.7
622.286813,52.7
439.91135,52.7
571.63331,52.7
976.972747,52.7
717.000392,52.7
717.713685,52.7
579.800748,52.7
806.883726,52.7
545.602232,52.7
465.766374,52.7
635.343509,52.7
682.324124,52.7
553.813856,52.7
596.305538,52.71
557.776082,52.71
686.292479,52.71
542.279201,52.71
938.788702,52.71
549.835122,52.71
456.58211,52.71
740.046553,52.71
459.908729,52.71
564.798403,52.71
711.363249,52.71
458.753601,52.71
706.72,52.71
657.340435,52.71
627.642756,52.71
784.870619,52.71
457.289485,52.71
699.99055,52.71
628.274238,52.71
584.97948,52.71
631.343876,52.71
484.253434,52.72
478.272158,52.72
920.450919,52.72
722.893366,52.72
523.270966,52.72
690.316634,52.72
639.834797,52.72
464.771794,52.72
589.819472,52.72
924.953006,52.72
821.907201,52.72
484.798009,52.72
760.907004,52.72
489.292559,52.72
693.343371,52.72
832.459935,52.72
422.76056,52.72
721.344337,52.72
443.753267,52.72
441.774002,52.72
787.383893,52.72
726.026107,52.72
666.830765,52.73
429.222693,52.73
430.216662,52.73
666.850644,52.73
765.364565,52.73
538.786449,52.73
408.200178,52.73
464.29731,52.73
746.040856,52.73
573.311677,52.73
488.266541,52.73
516.762777,52.73
518.295299,52.73
509.929404,52.73
571.338029,52.73
572.801911,52.73
474.779285,52.73
750.018329,52.73
683.846081,52.73
674.877184,52.73
682.856449,52.74
498.600163,52.74
594.316959,52.74
593.607935,52.74
687.678925,52.74
587.332944,52.74
692.310828,52.74
634.831388,52.74
718.315769,52.74
717.368866,52.74
556.790381,52.74
560.76384,52.74
607.323533,52.74
848.928665,52.74
998.930025,52.74
507.310752,52.74
462.74491,52.74
746.858666,52.74
658.346248,52.75
516.281334,52.75
747.336412,52.75
748.412067,52.75
710.383165,52.75
598.824755,52.75
558.807716,52.75
522.94008,52.75
523.785098,52.75
427.240807,52.75
516.284597,52.75
709.690613,52.75
905.881489,52.75
823.405457,52.75
524.26261,52.75
796.857374,52.75
473.273835,52.75
601.806228,52.75
483.227416,52.75
455.742702,52.75
527.306198,52.75
544.590059,52.75
537.771991,52.75
781.890163,52.75
451.26803,52.75
701.354073,52.75
439.725663,52.75
923.408925,52.76
416.72854,52.76
489.286942,52.76
728.369473,52.76
444.743333,52.76
820.891748,52.76
617.67562,52.76
775.05221,52.76
467.613521,52.76
830.914495,52.76
858.4392,52.76
745.378277,52.76
776.342848,52.76
857.937644,52.76
756.346642,52.76
605.658406,52.76
961.023097,52.76
609.320991,52.76
729.325178,52.76
460.776211,52.76
952.10425,52.76
501.771991,52.76
467.744388,52.76
539.314134,52.76
898.913312,52.76
769.068523,52.77
884.961119,52.77
669.32023,52.77
580.308937,52.77
792.430647,52.77
845.091611,52.77
620.848427,52.77
477.245609,52.77
399.530469,52.77
959.463069,52.77
749.399827,52.77
679.360844,52.77
864.391255,52.77
809.387482,52.77
652.303635,52.77
682.676126,52.77
635.009216,52.77
552.818607,52.77
808.924871,52.77
540.760766,52.77
717.044484,52.77
808.42163,52.77
685.832974,52.77
624.666902,52.77
979.489421,52.77
970.9221,52.77
686.326774,52.77
685.382968,52.77
812.398678,52.77
558.29583,52.77
562.300058,52.78
838.935436,52.78
633.319614,52.78
646.311874,52.78
564.816595,52.78
840.389997,52.78
604.295693,52.78
503.782024,52.78
634.372069,52.78
990.780779,52.78
623.830568,52.78
619.81353,52.78
763.679541,52.78
848.430372,52.78
572.790912,52.78
616.274238,52.78
658.337369,52.78
615.774927,52.78
744.030463,52.78
600.358962,52.78
660.861534,52.78
743.343183,52.78
665.841133,52.78
628.288499,52.78
575.624926,52.78
476.916107,52.78
404.568023,52.79
710.321719,52.79
432.236056,52.79
896.45217,52.79
484.244555,52.79
534.60833,52.79
906.81558,52.79
907.134755,52.79
716.36992,52.79
477.757495,52.79
588.787838,52.79
702.868836,52.79
481.250031,52.79
759.41212,52.79
906.867859,52.79
642.793129,52.79
402.5678,52.79
862.4705,52.79
550.819138,52.79
713.354073,52.79
664.301309,52.79
826.886132,52.79
446.570048,52.8
468.250891,52.8
932.42015,52.8
424.255445,52.8
733.969053,52.8
943.463206,52.8
882.943458,52.8
725.697812,52.8
763.693628,52.8
884.393078,52.8
566.652593,52.8
790.854111,52.8
475.921014,52.8
674.673951,52.8
679.387916,52.8
586.808248,52.8
893.97595,52.81
960.959639,52.81
956.499789,52.81
651.839745,52.81
652.32849,52.81
587.292953,52.81
534.266404,52.81
532.932814,52.81
969.505603,52.81
654.847038,52.81
510.777273,52.81
870.959965,52.81
682.004242,52.81
629.640358,52.81
511.949693,52.81
561.981155,52.81
500.289682,52.81
499.716024,52.81
606.353345,52.81
645.819866,52.81
977.470697,52.81
521.282611,52.81
569.29857,52.81
980.510354,52.81
611.309134,52.81
648.800088,52.81
508.274563,52.81
573.284931,52.81
463.740159,52.81
507.640182,52.81
427.234598,52.82
587.327327,52.82
627.364244,52.82
997.509488,52.82
521.271824,52.82
672.34414,52.82
515.929181,52.82
742.356813,52.82
585.78223,52.82
586.29899,52.82
664.818812,52.82
472.758018,52.82
477.247856,52.82
891.978492,52.82
665.840464,52.82
400.555895,52.82
785.925394,52.82
785.902253,52.82
671.900659,52.82
798.373823,52.82
640.285141,52.82
481.24422,52.82
639.346051,52.82
711.866491,52.82
709.349519,52.82
465.59653,52.82
536.303235,52.82
418.237253,52.82
958.805409,52.83
543.810062,52.83
542.809105,52.83
907.420745,52.83
482.284734,52.83
542.811116,52.83
662.86662,52.83
662.835182,52.83
551.80877,52.83
790.074948,52.83
910.462872,52.83
597.311291,52.83
493.287474,52.83
553.795663,52.83
823.906344,52.83
823.911961,52.83
609.845687,52.83
827.396332,52.83
665.318055,52.83
823.334806,52.83
574.305006,52.83
620.824617,52.83
572.307549,52.83
563.969927,52.83
510.275717,52.83
435.250471,52.84
1001.989451,52.84
622.34826,52.84
491.927223,52.84
943.496912,52.84
420.590939,52.84
510.262277,52.84
587.327327,52.84
525.303124,52.84
881.763277,52.84
677.882467,52.84
686.877184,52.84
829.393789,52.84
765.409183,52.84
809.90519,52.84
888.935247,52.84
889.962174,52.84
745.849264,52.84
591.84007,52.84
642.302578,52.84
889.436134,52.84
553.768591,52.84
805.342326,52.84
542.329673,52.84
624.832777,52.84
901.421513,52.84
652.833308,52.84
511.323859,52.84
645.656231,52.84
561.301112,52.84
593.294638,52.85
630.345717,52.85
865.939033,52.85
565.317656,52.85
976.455617,52.85
768.048511,52.85
607.831722,52.85
521.576695,52.85
506.811116,52.85
515.300581,52.85
839.910572,52.85
816.391726,52.85
582.306395,52.85
816.399878,52.85
816.404826,52.85
559.287148,52.85
614.826629,52.85
585.816261,52.85
496.947117,52.85
739.047342,52.85
739.378711,52.85
660.988481,52.85
839.435072,52.85
671.331024,52.85
486.273499,52.86
485.620787,52.86
710.401358,52.86
597.301112,52.86
522.818607,52.86
481.258716,52.86
647.8299,52.86
454.244555,52.86
590.334621,52.86
773.382505,52.86
536.595979,52.86
774.402906,52.86
643.67518,52.86
715.852852,52.86
902.769531,52.86
794.943252,52.86
701.859,52.86
424.918499,52.86
451.228039,52.86
693.995413,52.86
661.666573,52.86
781.383893,52.86
553.263664,52.86
548.645772,52.86
664.382634,52.86
726.84133,52.86
550.763309,52.86
609.664615,52.87
493.7633,52.87
536.294851,52.87
550.965171,52.87
758.069246,52.87
609.299101,52.87
800.433721,52.87
868.938698,52.87
775.389276,52.87
573.798737,52.87
407.224257,52.87
724.849255,52.87
577.965282,52.87
576.984565,52.87
722.366658,52.87
439.263724,52.87
752.367298,52.87
762.057118,52.87
684.385708,52.87
475.768917,52.87
836.438669,52.87
591.294245,52.87
526.265684,52.87
843.393601,52.87
842.849026,52.87
934.96713,52.87
939.94874,52.87
418.747453,52.87
679.995635,52.87
777.393927,52.88
746.054714,52.88
408.739962,52.88
557.798206,52.88
409.236918,52.88
557.316763,52.88
556.772188,52.88
706.042586,52.88
642.351334,52.88
605.77407,52.88
521.916829,52.88
864.449765,52.88
863.442755,52.88
864.083338,52.88
457.237069,52.88
611.98289,52.88
648.766057,52.88
591.303964,52.88
614.668248,52.88
506.920679,52.88
514.766571,52.88
582.293584,52.88
615.838059,52.88
832.875567,52.89
626.631863,52.89
614.79586,52.89
586.28018,52.89
584.984565,52.89
673.995024,52.89
815.429455,52.89
732.337763,52.89
732.042363,52.89
665.369003,52.89
665.369003,52.89
456.28166,52.89
529.251088,52.89
484.253434,52.89
744.349322,52.89
601.342977,52.89
638.835182,52.89
583.287148,52.89
708.361898,52.89
883.410639,52.89
530.971597,52.89
599.824952,52.89
501.952091,52.89
786.428635,52.89
785.386436,52.89
438.917381,52.89
442.262711,52.9
638.320033,52.9
715.843538,52.9
467.259918,52.9
471.784567,52.9
472.282191,52.9
659.806759,52.9
538.598377,52.9
567.331881,52.9
694.851501,52.9
518.277106,52.9
570.806031,52.9
528.800414,52.9
919.095749,52.91
567.766374,52.91
592.256479,52.91
421.228039,52.91
491.724509,52.91
508.919116,52.91
570.634545,52.91
400.249829,52.91
400.249829,52.91
475.24422,52.91
772.370596,52.91
538.289543,52.91
831.917046,52.91
683.322053,52.91
853.734152,52.91
755.683286,52.91
646.840267,52.91
784.383559,52.91
698.875173,52.91
687.316734,52.91
687.859188,52.91
752.381601,52.91
737.912909,52.91
434.252371,52.91
557.834591,52.91
744.893897,52.91
635.314082,52.91
511.287474,52.91
552.775027,52.91
701.857314,52.91
702.045496,52.91
754.354802,52.91
854.959434,52.91
890.420584,52.92
893.473377,52.92
625.816792,52.92
519.622968,52.92
697.364783,52.92
520.826766,52.92
768.037506,52.92
768.042591,52.92
752.357344,52.92
860.912484,52.92
604.669366,52.92
426.717839,52.92
578.262284,52.92
901.43378,52.92
405.90296,52.92
730.900136,52.92
431.243428,52.92
740.364972,52.92
738.701289,52.92
840.878641,52.93
482.233853,52.93
741.870422,52.93
590.27678,52.93
739.399149,52.93
848.914169,52.93
636.814584,52.93
743.864617,52.93
743.057006,52.93
530.935212,52.93
542.797871,52.93
589.991497,52.93
816.911764,52.93
546.782221,52.93
547.289877,52.93
548.284408,52.93
555.331881,52.93
668.314422,52.93
666.994913,52.93
443.753267,52.93
443.261259,52.93
471.784567,52.93
534.777273,52.93
500.290351,52.94
609.995241,52.94
711.990162,52.94
727.025706,52.94
573.620353,52.94
567.811313,52.94
758.909547,52.94
788.681834,52.94
775.396469,52.94
822.441211,52.94
546.263141,52.94
675.035877,52.94
920.909912,52.94
428.599323,52.94
924.428892,52.94
917.449242,52.94
699.723633,52.94
757.393207,52.94
583.952931,52.94
728.866294,52.94
702.32921,52.94
949.456921,52.95
538.291112,52.95
779.319047,52.95
952.943989,52.95
592.77949,52.95
933.957619,52.95
549.847699,52.95
557.628447,52.95
745.811193,52.95
881.387361,52.95
520.352951,52.95
520.941198,52.95
744.88828,52.95
507.776939,52.95
488.244417,52.95
459.774002,52.95
632.830234,52.95
632.830234,52.95
461.906487,52.95
657.296855,52.95
806.386102,52.95
627.785492,52.95
615.664393,52.95
615.31213,52.95
573.324253,52.95
719.862262,52.96
569.814387,52.96
865.906344,52.96
717.367181,52.96
716.85698,52.96
496.774199,52.96
632.326993,52.96
482.901508,52.96
968.498212,52.96
800.424173,52.96
430.576413,52.96
640.330067,52.96
865.425764,52.96
528.248645,52.96
837.393601,52.96
799.881284,52.96
814.926883,52.96
731.803171,52.96
465.286942,52.96
735.401555,52.96
762.848632,52.96
740.383165,52.96
423.757821,52.96
743.659924,52.97
748.008827,52.97
658.659419,52.97
489.77895,52.97
471.94265,52.97
708.367515,52.97
774.370452,52.97
468.263467,52.97
703.997883,52.97
991.507477,52.97
825.897168,52.97
899.91744,52.97
444.938116,52.97
588.348397,52.97
462.22745,52.97
760.383559,52.97
724.375006,52.97
715.814889,52.97
509.59653,52.97
759.661494,52.97
669.640141,52.97
579.299101,52.98
579.302798,52.98
911.512699,52.98
509.935323,52.98
437.744387,52.98
437.255642,52.98
533.603356,52.98
682.295028,52.98
540.604808,52.98
853.419953,52.98
590.663826,52.98
549.614361,52.98
518.760235,52.98
520.763634,52.98
500.771125,52.99
607.831722,52.99
588.330204,52.99
463.882297,52.99
625.296027,52.99
610.848564,52.99
944.938904,52.99
632.86662,52.99
767.390133,52.99
461.735508,52.99
873.903801,52.99
860.422161,52.99
862.909941,52.99
673.684016,52.99
415.742171,52.99
414.750527,52.99
474.299853,52.99
631.834985,52.99
526.781501,52.99
530.962767,53
489.300187,53
688.843873,53
495.936441,53
494.784044,53
489.586866,53
815.398686,53
839.932696,53
693.824814,53
693.864805,53
553.768591,53
554.785295,53
596.76384,53
846.433583,53
700.370058,53
616.64047,53
447.728737,53
413.236162,53.01
709.37534,53.01
563.316763,53.01
578.305863,53.01
571.60201,53.01
930.422693,53.01
910.413242,53.01
584.33529,53.01
660.316634,53.01
646.983001,53.01
647.683564,53.01
641.649577,53.01
540.787838,53.01
691.324459,53.02
557.300581,53.02
636.329536,53.02
775.367712,53.02
858.063726,53.02
616.986523,53.02
595.833734,53.02
503.787641,53.02
635.649354,53.02
724.874316,53.02
782.882475,53.02
602.629459,53.02
924.949075,53.02
521.590394,53.02
507.57362,53.02
694.356813,53.02
672.322576,53.02
619.834985,53.02
934.437485,53.02
520.774199,53.02
605.300255,53.02
611.861337,53.02
514.790381,53.02
514.790381,53.02
738.338089,53.02
933.455047,53.02
560.273893,53.02
615.809302,53.02
887.478325,53.02
946.429423,53.02
633.313363,53.02
961.473771,53.02
523.785098,53.02
627.313363,53.03
630.832777,53.03
585.827494,53.03
670.853186,53.03
485.925659,53.03
455.789652,53.03
639.843676,53.03
497.259695,53.03
483.797812,53.03
483.286942,53.03
406.255445,53.03
534.948464,53.03
754.391187,53.03
688.68669,53.03
719.337566,53.03
644.343174,53.03
719.815747,53.03
485.255642,53.03
750.390656,53.03
644.334295,53.03
967.50454,53.03
494.776742,53.03
543.797486,53.03
693.313037,53.03
719.377968,53.03
754.381378,53.04
423.759506,53.04
551.273509,53.04
556.274563,53.04
700.380622,53.04
841.139447,53.04
466.76532,53.04
732.345216,53.04
731.811381,53.04
701.346445,53.04
444.252903,53.04
824.90529,53.04
738.851895,53.04
514.283841,53.04
508.761623,53.04
510.263618,53.04
702.351008,53.04
534.751887,53.04
747.690992,53.04
797.719387,53.04
571.77747,53.04
420.781296,53.04
517.929403,53.04
818.416545,53.04
429.594127,53.04
620.848427,53.04
583.791732,53.04
533.282388,53.05
435.553385,53.05
417.24695,53.05
430.255445,53.05
533.588824,53.05
601.816792,53.05
536.787307,53.05
703.052645,53.05
554.271495,53.05
778.389176,53.05
775.432855,53.05
727.348268,53.05
512.278144,53.05
510.600841,53.05
541.650746,53.05
681.327859,53.05
901.432529,53.05
511.607095,53.05
510.777273,53.05
676.965637,53.05
635.812141,53.05
511.821484,53.05
556.837331,53.05
521.582904,53.05
502.249503,53.05
565.813856,53.05
520.803625,53.05
775.378277,53.05
828.345065,53.05
608.350802,53.05
650.343542,53.06
698.848101,53.06
924.124919,53.06
612.338897,53.06
428.274169,53.06
787.886466,53.06
661.847904,53.06
657.997199,53.06
627.985294,53.06
486.826235,53.06
792.436263,53.06
661.377351,53.06
602.797545,53.06
469.2531,53.06
665.338568,53.06
892.911626,53.06
646.82376,53.06
575.790578,53.06
896.952474,53.06
584.786981,53.06
855.095132,53.06
764.847775,53.06
483.245609,53.06
530.805499,53.06
401.26327,53.06
489.766374,53.07
693.338423,53.07
689.325388,53.07
553.316231,53.07
748.704133,53.07
749.71615,53.07
553.287479,53.07
740.348126,53.07
642.798077,53.07
502.265684,53.07
643.846218,53.07
597.791109,53.07
551.642139,53.07
499.768917,53.07
871.428832,53.07
555.248546,53.07
809.412573,53.07
731.408326,53.07
472.294767,53.07
734.834856,53.07
735.332481,53.07
693.877381,53.07
792.866499,53.07
663.346051,53.07
563.334955,53.07
471.24762,53.07
734.680776,53.07
599.837528,53.08
505.281857,53.08
472.294767,53.08
608.673111,53.08
882.774616,53.08
450.28166,53.08
566.81079,53.08
801.391915,53.08
817.750688,53.08
417.757821,53.08
417.24695,53.08
710.337232,53.08
593.824952,53.08
529.622745,53.08
557.260264,53.08
542.277106,53.08
590.805174,53.08
593.80877,53.08
419.728206,53.08
512.279117,53.08
595.319168,53.09
654.997088,53.09
549.795132,53.09
564.778959,53.09
680.842484,53.09
690.830765,53.09
507.795132,53.09
507.253553,53.09
459.77895,53.09
714.373947,53.09
756.908158,53.09
604.958811,53.09
499.231644,53.09
782.897988,53.09
610.847895,53.09
614.291276,53.09
629.343509,53.09
857.909555,53.09
425.222954,53.09
782.897988,53.09
613.288399,53.09
768.976653,53.09
576.288636,53.1
623.801811,53.1
585.798737,53.1
737.342929,53.1
751.418359,53.1
631.008382,53.1
745.373329,53.1
671.861011,53.1
765.401555,53.1
804.92434,53.1
435.571433,53.1
597.640358,53.1
451.246727,53.1
451.267468,53.1
494.269537,53.1
547.613304,53.1
750.379765,53.1
807.423353,53.1
547.786784,53.1
484.264446,53.1
483.737617,53.11
693.859188,53.11
504.924647,53.11
551.78563,53.11
432.750527,53.11
810.408523,53.11
663.85424,53.11
468.241976,53.11
446.742368,53.11
499.815867,53.11
577.386991,53.11
574.308937,53.11
568.260713,53.11
730.688254,53.11
700.862065,53.11
517.758026,53.11
449.929621,53.11
588.306395,53.11
526.263999,53.11
698.965643,53.11
599.327327,53.11
874.937121,53.11
875.932696,53.11
979.994536,53.11
738.85626,53.11
449.789652,53.11
670.340632,53.11
744.388644,53.11
851.413182,53.11
686.683615,53.11
669.30742,53.11
620.64773,53.11
621.278988,53.11
707.397761,53.12
675.305735,53.12
703.861731,53.12
704.309337,53.12
592.64773,53.12
692.314417,53.12
512.289682,53.12
846.936824,53.12
591.32987,53.12
674.366984,53.12
681.34404,53.12
709.369723,53.12
690.850644,53.12
635.671881,53.12
565.819472,53.12
801.877055,53.12
756.3345,53.12
634.795003,53.12
686.359356,53.12
788.911232,53.12
904.762047,53.12
514.603462,53.13
821.431066,53.13
454.26601,53.13
758.404294,53.13
644.969599,53.13
608.330513,53.13
736.371937,53.13
913.451973,53.13
610.979257,53.13
415.260728,53.13
724.691558,53.13
760.876001,53.13
925.822289,53.13
619.286822,53.13
925.43378,53.13
628.353876,53.13
857.460132,53.13
431.708328,53.13
484.798009,53.14
542.812802,53.14
894.093903,53.14
818.906867,53.14
492.761092,53.14
554.84549,53.14
637.35028,53.14
636.971774,53.14
550.804642,53.14
670.84757,53.14
954.914375,53.14
411.911567,53.14
448.781827,53.14
719.285108,53.14
693.855926,53.14
901.931405,53.14
808.04125,53.14
861.411794,53.14
811.414336,53.14
539.622522,53.14
538.737814,53.14
808.866688,53.14
867.90179,53.14
663.300787,53.14
538.808573,53.14
573.28127,53.14
538.785433,53.14
815.890694,53.14
442.758018,53.15
969.924605,53.15
971.523933,53.15
872.436657,53.15
418.237253,53.15
420.255445,53.15
503.800217,53.15
772.904993,53.15
794.871585,53.15
708.846278,53.15
710.851363,53.15
715.379755,53.15
650.846415,53.15
640.993566,53.16
991.175502,53.16
564.627725,53.16
634.665338,53.16
457.585743,53.16
605.803822,53.16
712.832982,53.16
696.832451,53.16
871.928468,53.16
903.46436,53.16
928.918494,53.16
457.276909,53.16
933.447853,53.16
633.81425,53.16
909.396537,53.16
469.217148,53.16
481.271824,53.16
761.335555,53.16
604.336493,53.17
832.351364,53.17
729.39099,53.17
920.900599,53.17
400.747453,53.17
463.892178,53.17
463.917715,53.17
480.553057,53.17
485.800217,53.17
762.384713,53.17
733.362095,53.17
843.372146,53.17
857.097976,53.17
884.896645,53.17
479.754952,53.17
889.43378,53.17
479.234187,53.17
671.991503,53.17
664.319062,53.17
433.743856,53.17
552.23607,53.17
810.432332,53.17
478.892073,53.17
943.916583,53.17
766.012192,53.17
818.429789,53.17
478.798009,53.18
446.742368,53.18
781.378277,53.18
443.784036,53.18
470.747984,53.18
445.260728,53.18
489.292559,53.18
752.84609,53.18
752.831594,53.18
504.955947,53.18
781.894094,53.18
513.345126,53.18
567.604257,53.18
558.944502,53.18
719.820694,53.18
901.914897,53.18
414.271095,53.18
849.402915,53.18
525.279314,53.18
809.750749,53.18
523.59609,53.18
505.774534,53.18
837.464686,53.18
735.901191,53.18
668.839222,53.18
738.885018,53.18
622.305006,53.18
793.407034,53.18
739.358833,53.18
825.401229,53.19
419.587306,53.19
593.322379,53.19
529.607318,53.19
618.315708,53.19
428.909281,53.19
716.366658,53.19
708.318319,53.19
429.755809,53.19
686.010451,53.19
817.879598,53.19
531.292233,53.19
746.90393,53.19
797.69123,53.19
506.931913,53.19
681.852663,53.19
440.733488,53.19
462.209323,53.19
606.850969,53.19
727.385905,53.19
772.38557,53.2
629.34253,53.2
790.365801,53.2
697.827031,53.2
575.329339,53.2
586.319502,53.2
821.411232,53.2
698.965643,53.2
660.834462,53.2
473.239461,53.2
824.056678,53.2
532.287139,53.2
465.574738,53.2
626.812041,53.2
698.848427,53.2
701.354073,53.2
886.908364,53.2
575.80877,53.2
638.830234,53.2
547.781167,53.21
777.076401,53.21
689.385511,53.21
493.287474,53.21
639.325382,53.21
567.302798,53.21
452.260925,53.21
643.698313,53.21
937.941969,53.21
766.985866,53.21
572.800225,53.21
490.26601,53.21
817.897465,53.21
563.324922,53.21
718.030903,53.21
1001.945872,53.21
804.397632,53.21
808.075171,53.22
445.23197,53.22
577.788035,53.22
699.837733,53.22
544.808573,53.22
836.872167,53.22
542.271489,53.22
588.306395,53.22
583.609053,53.22
552.829171,53.22
400.255445,53.22
436.587195,53.22
437.531599,53.22
675.850635,53.22
423.226504,53.22
674.822606,53.22
548.782359,53.22
680.390793,53.22
594.82716,53.22
522.280542,53.23
710.359356,53.23
681.839744,53.23
655.978928,53.23
587.299385,53.23
796.416013,53.23
715.733141,53.23
731.898648,53.23
598.784438,53.23
605.29857,53.23
989.45151,53.23
582.30808,53.23
522.753464,53.23
527.306198,53.23
523.292422,53.23
568.808573,53.23
697.324459,53.23
527.600052,53.23
749.364638,53.23
537.279983,53.24
537.313689,53.24
699.866817,53.24
532.242543,53.24
483.28507,53.24
831.057623,53.24
551.302267,53.24
615.82918,53.24
728.846415,53.24
616.328816,53.24
725.862262,53.24
575.285759,53.24
480.766708,53.24
729.82842,53.24
908.967987,53.24
729.996148,53.24
913.96779,53.24
925.444345,53.24
551.280213,53.24
547.77747,53.24
778.443754,53.24
550.609164,53.24
601.337361,53.24
435.250471,53.24
927.446168,53.24
555.81693,53.24
488.755287,53.25
748.850506,53.25
893.980315,53.25
472.267696,53.25
460.899556,53.25
500.277106,53.25
818.377645,53.25
421.910449,53.25
848.863288,53.25
740.388113,53.25
524.604808,53.25
806.9181,53.25
865.406708,53.25
670.382634,53.25
730.709829,53.25
429.566571,53.25
670.382634,53.25
669.658189,53.25
846.9147,53.25
552.792786,53.25
684.321582,53.25
732.372463,53.26
962.897336,53.26
792.661165,53.26
674.840799,53.26
560.673328,53.26
834.891217,53.26
596.801477,53.26
492.297841,53.26
504.279649,53.26
437.245078,53.26
965.422752,53.26
673.379037,53.26
648.317938,53.26
647.806759,53.26
679.864085,53.26
440.726295,53.26
507.791869,53.26
650.877184,53.26
502.282191,53.26
654.681211,53.26
785.730236,53.26
748.382308,53.26
709.380288,53.26
707.346668,53.26
695.640752,53.26
694.880258,53.26
740.895051,53.26
712.328798,53.26
652.81151,53.26
703.411726,53.26
851.40992,53.26
632.971096,53.26
522.920908,53.27
900.095249,53.27
634.325204,53.27
601.782418,53.27
481.609782,53.27
455.726195,53.27
702.002067,53.27
473.735074,53.27
588.796825,53.27
611.806759,53.27
613.802296,53.27
460.601281,53.27
602.833931,53.27
701.819009,53.27
486.281666,53.27
780.448839,53.27
778.723081,53.27
790.866688,53.27
690.340443,53.28
843.411794,53.28
438.743333,53.28
471.901396,53.28
911.39836,53.28
751.376627,53.28
534.764028,53.28
693.287542,53.28
926.441279,53.28
756.406837,53.28
945.445842,53.28
517.785098,53.28
449.245078,53.28
738.385708,53.28
706.389936,53.28
937.947586,53.29
819.928371,53.29
717.912424,53.29
719.928074,53.29
763.998111,53.29
763.02091,53.29
675.386042,53.29
734.88079,53.29
812.398091,53.29
442.284203,53.29
695.317688,53.29
875.414199,53.29
687.014918,53.29
724.862065,53.29
651.827169,53.3
692.405055,53.3
515.271824,53.3
685.337227,53.3
695.67646,53.3
682.998211,53.3
739.381973,53.3
795.018,53.3
522.806031,53.3
795.402008,53.3
470.279117,53.3
806.402718,53.3
427.227555,53.3
967.109893,53.3
745.382613,53.3
975.47324,53.3
456.258973,53.3
760.409603,53.3
740.702563,53.3
762.330472,53.3
607.288833,53.3
750.359887,53.3
612.850969,53.31
613.975624,53.31
459.770071,53.31
714.368416,53.31
721.905419,53.31
745.901722,53.31
543.784241,53.31
485.800217,53.31
757.354224,53.31
554.827297,53.31
630.377154,53.31
637.335349,53.31
729.370097,53.31
483.702917,53.31
432.737717,53.31
637.856783,53.31
472.252763,53.31
434.584797,53.31
769.38759,53.31
786.904462,53.31
535.260402,53.31
716.32509,53.31
452.274169,53.31
567.301112,53.32
853.428832,53.32
900.736221,53.32
516.782221,53.32
431.922355,53.32
881.414868,53.32
521.929404,53.32
522.246404,53.32
766.380296,53.32
449.737085,53.32
449.737085,53.32
737.366323,53.32
672.992225,53.32
528.800414,53.32
817.881284,53.32
545.311146,53.32
709.046442,53.32
746.033984,53.32
529.785098,53.32
932.40522,53.32
670.337369,53.32
583.961761,53.32
542.31148,53.32
621.809302,53.32
708.84133,53.32
548.960308,53.32
781.720728,53.33
557.946788,53.33
511.821484,53.33
548.776416,53.33
518.616714,53.33
673.712623,53.33
594.647507,53.33
641.841133,53.33
792.915026,53.33
681.345611,53.33
838.414002,53.33
423.59435,53.33
635.973009,53.33
574.312459,53.33
455.221376,53.33
558.611629,53.33
778.360649,53.33
653.339909,53.33
522.813659,53.33
732.018551,53.33
580.797683,53.33
891.385973,53.33
696.852655,53.33
744.383696,53.33
522.762777,53.34
658.301418,53.34
772.655245,53.34
618.82984,53.34
607.317917,53.34
758.905616,53.34
748.649254,53.34
424.234933,53.34
806.081157,53.34
